id_municipio,nome_municipio,sigla_uf,bioma_predominante,n_focos,risco_fogo_medio,frp_medio,dias_sem_chuva_medio,precipitacao_media,centroide_lat,centroide_lon
4309605,Horizontina,RS,Mata Atlântica,4,0.0300,3.525,2.00,2.085,-27.602200,-54.301375
4113601,Lobato,PR,Mata Atlântica,4,0.7450,4.750,5.75,0.343,-23.013937,-51.996830
2709004,Tanque d'Arca,AL,Mata Atlântica,4,0.9525,1.875,6.50,0.000,-9.536215,-36.439012
2922201,Muniz Ferreira,BA,Mata Atlântica,4,0.9100,5.475,4.50,0.000,-13.003787,-39.049230
4103024,Boa Esperança do Iguaçu,PR,Mata Atlântica,4,0.1200,3.525,3.33,1.610,-25.672403,-53.210507
3202009,Dores do Rio Preto,ES,Mata Atlântica,4,0.6075,2.775,7.75,0.000,-20.678330,-41.824470
3149002,Pedra Dourada,MG,Mata Atlântica,4,0.7775,5.350,8.75,0.000,-20.846142,-42.152030
3103306,Aracitaba,MG,Mata Atlântica,4,0.5350,4.500,7.75,3.610,-21.349310,-43.407625
2405504,Jardim de Angicos,RN,Caatinga,4,0.9800,3.900,64.00,0.000,-5.603650,-36.001010
2806909,São Francisco,SE,Mata Atlântica,4,1.0000,24.825,37.50,0.000,-10.375872,-36.892702
4108205,Formosa do Oeste,PR,Mata Atlântica,4,0.5225,4.625,2.00,0.175,-24.262868,-53.413920
4320909,Tapejara,RS,Mata Atlântica,4,0.2650,3.275,2.00,0.170,-28.058120,-52.028013
3117801,Conceição dos Ouros,MG,Mata Atlântica,4,0.6800,3.550,2.75,0.000,-22.444757,-45.780785
4103354,Braganey,PR,Mata Atlântica,4,0.3175,4.450,1.00,3.155,-24.782450,-53.103590
4208302,Itapema,SC,Mata Atlântica,4,0.2767,2.400,14.75,0.000,-27.099483,-48.629252
4216206,São Francisco do Sul,SC,Mata Atlântica,4,0.0250,1.350,,0.000,-26.294057,-48.569935
4318051,São Domingos do Sul,RS,Mata Atlântica,4,0.2200,1.725,6.25,0.000,-28.538095,-51.822050
4307054,Ernestina,RS,Mata Atlântica,4,0.3550,2.650,6.00,0.000,-28.456112,-52.563235
4314779,Pontão,RS,Mata Atlântica,4,0.3475,4.150,4.75,0.025,-28.043995,-52.709178
4216008,São Carlos,SC,Mata Atlântica,4,0.0275,6.375,4.00,2.408,-27.001982,-53.043855
5103437,Curvelândia,MT,Pantanal,4,0.5750,7.825,0.25,0.583,-15.701290,-57.862517
3537503,Pereiras,SP,Mata Atlântica,4,1.0000,5.750,12.75,0.000,-23.112022,-47.994795
4314308,Pejuçara,RS,Mata Atlântica,4,0.4050,3.325,4.00,0.083,-28.504895,-53.515525
2926103,Retirolândia,BA,Caatinga,4,1.0000,6.750,5.50,0.000,-11.456228,-39.346718
4314787,Ponte Preta,RS,Mata Atlântica,4,0.0800,3.100,7.75,0.568,-27.646727,-52.535637
4300604,Alvorada,RS,Pampa,4,0.2900,2.700,,0.000,-29.991162,-51.043055
4320503,Sertão,RS,Mata Atlântica,4,0.0950,8.250,3.75,2.112,-28.001993,-52.199765
4124301,Santo Antônio do Paraíso,PR,Mata Atlântica,4,0.4075,4.175,2.75,0.155,-23.627218,-50.598400
4317558,Santo Antônio do Palma,RS,Mata Atlântica,4,0.0125,4.200,5.00,3.695,-28.478405,-52.004002
3506359,Bertioga,SP,Mata Atlântica,4,0.0750,3.025,4.25,0.400,-23.826705,-46.122797
4215109,Rodeio,SC,Mata Atlântica,4,0.2100,4.750,3.75,0.285,-26.876938,-49.338910
4320230,Sede Nova,RS,Mata Atlântica,4,0.1125,3.300,4.50,0.000,-27.640775,-53.943390
4125753,São Pedro do Iguaçu,PR,Mata Atlântica,4,0.0800,3.575,2.75,0.000,-24.906460,-53.885417
4209201,Lacerdópolis,SC,Mata Atlântica,4,0.1325,5.825,3.75,0.000,-27.231785,-51.625438
4206009,Governador Celso Ramos,SC,Mata Atlântica,4,0.0300,0.950,4.00,0.000,-27.323852,-48.586190
3531209,Monte Alegre do Sul,SP,Mata Atlântica,4,0.8175,1.350,19.50,0.000,-22.677325,-46.664620
3140209,Maripá de Minas,MG,Mata Atlântica,4,0.7550,3.850,9.75,2.190,-21.688147,-42.941898
3122801,Dom Viçoso,MG,Mata Atlântica,4,0.8075,18.800,16.25,0.000,-22.204493,-45.082172
3540259,Pontalinda,SP,Mata Atlântica,4,0.7100,6.100,8.33,2.113,-20.437470,-50.518068
4306304,David Canabarro,RS,Mata Atlântica,4,0.0467,2.725,4.00,0.667,-28.418830,-51.845388
4321857,Três Palmeiras,RS,Mata Atlântica,4,0.0300,3.550,7.75,0.000,-27.584352,-52.890748
3546256,Santa Cruz da Esperança,SP,Cerrado,4,0.9000,3.950,15.50,0.000,-21.305985,-47.424323
5200506,Aloândia,GO,Cerrado,4,0.9467,6.950,8.00,0.000,-17.707587,-49.454630
4323507,Vista Alegre,RS,Mata Atlântica,4,0.0900,2.850,7.25,0.000,-27.320565,-53.498930
4117214,Nova Santa Bárbara,PR,Mata Atlântica,4,0.8950,3.050,15.75,0.048,-23.591370,-50.753872
4120358,Pranchita,PR,Mata Atlântica,4,0.2000,4.525,8.75,2.715,-25.986160,-53.686200
4320404,Serafina Corrêa,RS,Mata Atlântica,4,0.0775,7.675,3.50,0.388,-28.695027,-51.965278
4318499,São José do Inhacorá,RS,Mata Atlântica,4,0.0875,2.900,4.25,0.000,-27.721122,-54.120315
3147501,Passabém,MG,Mata Atlântica,4,0.7500,1.550,8.75,6.117,-19.353478,-43.147498
3534104,Oriente,SP,Mata Atlântica,4,0.7825,7.275,8.50,0.000,-22.062670,-50.064870
3527009,Lindóia,SP,Mata Atlântica,4,1.0000,2.825,19.00,0.075,-22.516945,-46.660277
4323309,Vila Flores,RS,Mata Atlântica,4,0.0300,6.725,0.00,0.000,-28.862215,-51.540953
4310900,Jacutinga,RS,Mata Atlântica,4,0.1075,11.500,2.75,0.000,-27.837065,-52.584700
4316709,Santa Bárbara do Sul,RS,Mata Atlântica,4,0.1700,3.325,4.50,0.000,-28.381465,-53.303528
3155405,Rio Novo,MG,Mata Atlântica,4,0.8100,4.925,6.00,2.038,-21.443238,-43.125610
4321634,Três Arroios,RS,Mata Atlântica,4,0.0100,3.825,2.25,0.000,-27.483327,-52.109925
4309258,Guabiju,RS,Mata Atlântica,4,0.0675,6.975,2.50,1.173,-28.570943,-51.656090
4301552,Áurea,RS,Mata Atlântica,4,0.0275,2.725,3.25,0.000,-27.702515,-52.077210
3549003,São Francisco,SP,Mata Atlântica,4,1.0000,1.825,17.50,0.290,-20.362370,-50.701050
1101559,Teixeirópolis,RO,Amazônia,4,0.7300,4.400,6.75,5.385,-10.922035,-62.262747
3164431,São Sebastião da Vargem Alegre,MG,Mata Atlântica,4,0.9600,7.350,11.00,0.000,-21.009210,-42.613197
3120409,Cristiano Otoni,MG,Mata Atlântica,4,1.0000,8.650,5.50,1.160,-20.808512,-43.796177
4121257,Ramilândia,PR,Mata Atlântica,4,0.1900,6.600,3.50,0.413,-25.114912,-54.095663
5104500,Indiavaí,MT,Amazônia,4,0.9267,10.525,2.00,0.620,-15.405070,-58.532342
2405405,Japi,RN,Caatinga,4,1.0000,7.125,98.00,0.000,-6.454482,-35.926120
3532843,Nova Canaã Paulista,SP,Mata Atlântica,4,0.5925,4.550,0.50,1.268,-20.395740,-50.904335
4116703,Nova Aurora,PR,Mata Atlântica,4,0.1075,35.300,3.25,0.575,-24.412892,-53.198585
4105300,Céu Azul,PR,Mata Atlântica,3,0.7733,3.533,2.33,0.000,-25.100527,-53.784203
2404853,Itajá,RN,Caatinga,3,1.0000,12.600,36.00,0.000,-5.668303,-36.837410
2932200,Ubaitaba,BA,Mata Atlântica,3,0.5400,7.500,12.00,1.257,-14.281920,-39.382610
3508900,Caiabu,SP,Mata Atlântica,3,0.8850,3.767,5.50,0.000,-21.946000,-51.203390
2910206,Dom Macedo Costa,BA,Mata Atlântica,3,0.4333,3.433,4.33,0.000,-12.930870,-39.217940
3125309,Faria Lemos,MG,Mata Atlântica,3,0.6000,5.467,4.33,0.133,-20.805390,-41.999090
3551306,Sebastianópolis do Sul,SP,Cerrado,3,0.0800,8.067,2.33,0.283,-20.644933,-49.915553
4118451,Pato Bragado,PR,Mata Atlântica,3,0.5350,2.233,2.00,0.033,-24.620437,-54.208783
4108551,Godoy Moreira,PR,Mata Atlântica,3,0.3700,8.600,3.00,0.187,-24.101543,-51.867213
4300471,Almirante Tamandaré do Sul,RS,Mata Atlântica,3,0.8400,2.400,5.00,1.713,-28.078930,-52.999133
4305702,Condor,RS,Mata Atlântica,3,0.3267,3.267,3.00,0.800,-28.133623,-53.523827
4201208,Antônio Carlos,SC,Mata Atlântica,3,0.1533,2.500,6.33,0.067,-27.498543,-48.768317
3537701,Piacatu,SP,Mata Atlântica,3,0.0467,4.400,2.00,0.067,-21.565537,-50.701503
3150901,Piranguçu,MG,Mata Atlântica,3,0.5033,11.867,3.67,0.060,-22.520590,-45.497880
4123824,Santa Lúcia,PR,Mata Atlântica,3,0.2000,4.867,2.33,1.240,-25.422423,-53.571717
3515129,Emilianópolis,SP,Mata Atlântica,3,0.0600,8.600,0.00,3.190,-21.764160,-51.456023
4116000,Miraselva,PR,Mata Atlântica,3,0.6733,3.567,1.33,1.280,-22.963180,-51.478373
4101150,Ângulo,PR,Mata Atlântica,3,0.2567,4.833,2.33,9.003,-23.184723,-51.877490
4110409,Indianópolis,PR,Mata Atlântica,3,0.4700,5.667,5.00,3.520,-23.481813,-52.683863
3505005,Barão de Antonina,SP,Mata Atlântica,3,0.9550,6.833,3.33,0.150,-23.494347,-49.591140
3109600,Cachoeira da Prata,MG,Cerrado,3,0.5400,4.133,2.67,0.000,-19.513160,-44.471627
3103108,Antônio Prado de Minas,MG,Mata Atlântica,3,1.0000,6.400,3.33,0.000,-21.015253,-42.162487
4108320,Francisco Alves,PR,Mata Atlântica,3,0.5400,3.233,0.67,1.077,-24.048567,-53.815713
4306353,Dezesseis de Novembro,RS,Pampa,3,0.1867,28.133,2.67,0.727,-28.223240,-55.074483
4218756,Tunápolis,SC,Mata Atlântica,3,0.0933,2.567,5.33,0.000,-27.014253,-53.642000
4125456,São José das Palmeiras,PR,Mata Atlântica,3,0.5167,4.700,8.00,0.000,-24.805323,-54.130220
4300307,Alecrim,RS,Mata Atlântica,3,0.0600,2.700,6.33,0.000,-27.649553,-54.738840
4101200,Antonina,PR,Mata Atlântica,3,0.0567,4.200,0.67,5.277,-25.325267,-48.715947
2704807,Maribondo,AL,Mata Atlântica,3,1.0000,6.367,8.00,0.033,-9.572897,-36.286233
4212809,Balneário Piçarras,SC,Mata Atlântica,3,0.0833,12.200,2.67,3.773,-26.794880,-48.693587
4309704,Humaitá,RS,Mata Atlântica,3,0.1633,2.700,1.67,0.040,-27.589210,-54.012963
4203204,Camboriú,SC,Mata Atlântica,3,0.0367,4.800,1.33,0.570,-27.053127,-48.717517
4305975,Coxilha,RS,Mata Atlântica,3,0.7600,3.400,4.00,0.000,-28.085640,-52.291440
4302584,Bozano,RS,Mata Atlântica,3,0.2533,1.400,3.67,1.013,-28.332353,-53.768743
4306452,Dois Lajeados,RS,Mata Atlântica,3,0.0367,12.967,4.33,0.000,-28.981627,-51.889280
3172202,Wenceslau Braz,MG,Mata Atlântica,3,0.3167,6.567,4.33,0.000,-22.592347,-45.403317
4116208,Morretes,PR,Mata Atlântica,3,0.1233,2.767,8.33,0.290,-25.467883,-48.768750
3169059,Tocos do Moji,MG,Mata Atlântica,3,0.6767,2.067,5.33,0.000,-22.335323,-46.170390
4322905,Viadutos,RS,Mata Atlântica,3,0.2500,2.600,7.33,0.507,-27.591820,-51.995323
4309126,Gramado dos Loureiros,RS,Mata Atlântica,3,0.0167,7.333,10.33,0.000,-27.467890,-52.869680
3128501,Guarará,MG,Mata Atlântica,3,0.9500,9.400,13.67,0.000,-21.749700,-43.048440
4304101,Campos Borges,RS,Mata Atlântica,3,0.0833,2.933,9.67,0.000,-28.878657,-53.030263
4311429,Lajeado do Bugre,RS,Mata Atlântica,3,0.0233,3.000,8.67,0.000,-27.674730,-53.196340
4313441,Novo Tiradentes,RS,Mata Atlântica,3,0.0500,3.567,7.67,0.000,-27.520697,-53.168583
4304002,Campo Novo,RS,Mata Atlântica,3,0.1200,7.233,6.33,0.000,-27.691313,-53.786707
3525003,Jandira,SP,Mata Atlântica,3,,4.500,12.00,0.000,-23.536093,-46.896407
4107306,Doutor Camargo,PR,Mata Atlântica,3,0.3600,22.267,4.00,0.033,-23.551683,-52.201607
3533304,Nova Luzitânia,SP,Mata Atlântica,3,0.9300,12.867,4.00,0.000,-20.858007,-50.284673
3548807,São Caetano do Sul,SP,Mata Atlântica,3,,3.467,10.00,0.000,-23.613020,-46.551903
3552809,Taboão da Serra,SP,Mata Atlântica,3,,5.067,9.33,0.067,-23.616420,-46.790003
4103057,Boa Vista da Aparecida,PR,Mata Atlântica,3,0.1633,1.767,3.67,37.850,-25.438507,-53.438373
3149507,Pequeri,MG,Mata Atlântica,3,1.0000,8.333,5.00,0.000,-21.836967,-43.131460
3166402,Seritinga,MG,Mata Atlântica,3,0.6400,14.700,6.67,4.117,-21.889493,-44.470027
3127404,Gonçalves,MG,Mata Atlântica,3,0.8533,4.400,6.67,0.000,-22.644143,-45.740674
4120705,Quatiguá,PR,Mata Atlântica,3,1.0000,1.600,9.67,0.367,-23.556363,-49.916040
3500501,Águas de Lindóia,SP,Mata Atlântica,3,1.0000,18.333,18.00,0.197,-22.485667,-46.587723
3158805,Santana do Jacaré,MG,Mata Atlântica,3,1.0000,10.200,16.00,4.363,-20.821543,-45.060333
4202578,Bom Jesus do Oeste,SC,Mata Atlântica,3,0.0767,9.533,4.33,0.000,-26.635673,-53.093477
3536109,Pardinho,SP,Cerrado,3,0.8400,32.500,24.67,0.567,-23.037217,-48.408393
4215554,Santa Helena,SC,Mata Atlântica,3,0.0100,8.267,3.00,0.000,-26.935137,-53.662190
4103008,Boa Esperança,PR,Mata Atlântica,3,0.0000,4.933,3.00,0.000,-24.202120,-52.694117
4320651,Silveira Martins,RS,Mata Atlântica,3,0.0033,2.733,3.33,0.000,-29.626777,-53.548533
2615409,Toritama,PE,Caatinga,3,1.0000,5.867,65.00,0.000,-8.005213,-36.072157
2513000,Salgadinho,PB,Caatinga,3,1.0000,5.700,30.33,0.000,-7.067350,-36.816520
2409100,Passa e Fica,RN,Caatinga,3,,13.900,,,-6.450530,-35.643903
4112959,Juranda,PR,Mata Atlântica,3,0.0067,8.100,0.67,1.593,-24.413820,-52.847577
4118204,Paranaguá,PR,Mata Atlântica,2,,9.350,7.00,4.200,-25.524650,-48.540600
,AMPARO DE SÃO FRANCISCO,SE,Mata Atlântica,2,1.0000,4.250,39.50,0.000,-10.181140,-36.918370
3502408,Anhumas,SP,Mata Atlântica,2,0.9650,6.400,12.50,0.000,-22.342315,-51.463885
4309050,Glorinha,RS,Mata Atlântica,2,0.5500,4.400,4.00,0.000,-29.808115,-50.750315
4127957,Tupãssi,PR,Mata Atlântica,2,0.9150,4.050,6.50,0.150,-24.712220,-53.519840
2503209,Cabedelo,PB,Mata Atlântica,2,,2.950,,2.110,-7.034635,-34.845515
4119004,Pérola d'Oeste,PR,Mata Atlântica,2,0.0900,8.400,1.00,0.000,-25.867265,-53.821915
4218202,Timbó,SC,Mata Atlântica,2,0.3600,2.650,3.50,5.900,-26.852195,-49.276305
4305454,Cidreira,RS,Pampa,2,,23.000,,0.505,-30.128820,-50.210055
5203939,Buriti de Goiás,GO,Cerrado,2,0.3450,3.900,3.50,1.685,-16.169980,-50.435080
4315313,Quatro Irmãos,RS,Mata Atlântica,2,0.9950,9.700,4.00,0.200,-27.861565,-52.532010
2701902,Chã Preta,AL,Mata Atlântica,2,0.9850,6.500,15.50,0.000,-9.263080,-36.300140
4302154,Boa Vista das Missões,RS,Mata Atlântica,2,0.3500,5.900,9.00,0.000,-27.713385,-53.330610
4113007,Jussara,PR,Mata Atlântica,2,0.4400,3.950,10.50,10.415,-23.635390,-52.476755
4107553,Farol,PR,Mata Atlântica,2,0.1650,7.000,0.00,4.930,-24.122780,-52.605850
4313086,Nova Pádua,RS,Mata Atlântica,2,0.1050,3.300,5.00,0.000,-28.977855,-51.277060
4316436,Saldanha Marinho,RS,Mata Atlântica,2,0.3150,4.600,2.50,0.000,-28.448865,-53.083795
3537602,Peruíbe,SP,Mata Atlântica,2,,3.350,,0.000,-24.278600,-46.981390
4106571,Cruzeiro do Iguaçu,PR,Mata Atlântica,2,0.2400,11.500,2.00,0.580,-25.645805,-53.098580
2803807,Malhada dos Bois,SE,Mata Atlântica,2,1.0000,2.100,9.00,0.000,-10.365795,-36.922905
4310850,Jaboticaba,RS,Mata Atlântica,2,0.4450,4.350,10.50,0.000,-27.561440,-53.290575
4310413,Inhacorá,RS,Mata Atlântica,2,0.4200,1.050,4.00,0.035,-27.894235,-54.005875
4323804,Xangri-lá,RS,Pampa,2,0.4600,2.550,8.00,1.000,-29.830360,-50.067410
,LAGOA DOS PATOS,RS,,2,,3.550,,0.485,-31.362920,-51.802370
4203956,Capivari de Baixo,SC,Mata Atlântica,2,0.7500,0.950,2.50,0.045,-28.420090,-48.949050
4310462,Ipiranga do Sul,RS,Mata Atlântica,2,0.5600,3.950,2.00,0.000,-27.955285,-52.402010
4212650,Pescaria Brava,SC,Mata Atlântica,2,0.9900,3.250,1.00,0.000,-28.427520,-48.889815
4305504,Ciríaco,RS,Mata Atlântica,2,0.2500,6.700,3.50,0.000,-28.407680,-51.895105
4319372,São Pedro do Butiá,RS,Mata Atlântica,2,1.0000,2.350,5.50,0.000,-28.046570,-54.896190
2501534,Baraúna,PB,Caatinga,2,1.0000,14.100,29.50,0.000,-6.620125,-36.248600
4322541,Vale Real,RS,Mata Atlântica,2,0.4300,4.700,4.00,0.550,-29.351270,-51.226505
3160009,Santo Antônio do Aventureiro,MG,Mata Atlântica,2,0.7000,1.200,12.50,0.000,-21.775535,-42.841490
4115853,Mercedes,PR,Mata Atlântica,2,0.2350,2.400,5.50,0.310,-24.397470,-54.207065
4323358,Vila Lângaro,RS,Mata Atlântica,2,0.0400,0.800,4.00,1.220,-28.136365,-52.127700
4120853,Quatro Pontes,PR,Mata Atlântica,2,0.2400,9.150,6.50,2.565,-24.599775,-53.952550
4112751,Jesuítas,PR,Mata Atlântica,2,0.5300,2.150,4.50,0.000,-24.334505,-53.385950
3513801,Diadema,SP,Mata Atlântica,2,,2.900,6.50,0.800,-23.692210,-46.594090
4315073,Porto Vera Cruz,RS,Mata Atlântica,2,0.0100,6.200,2.00,2.175,-27.732685,-54.841720
4202057,Balneário Barra do Sul,SC,Mata Atlântica,2,0.1850,2.350,,0.100,-26.434035,-48.644925
4317756,Santo Antônio do Planalto,RS,Mata Atlântica,2,0.0050,3.600,4.50,5.035,-28.345695,-52.655255
4309803,Ibiaçá,RS,Mata Atlântica,2,0.0150,4.650,9.00,0.000,-28.133785,-51.790885
4313466,Novo Xingu,RS,Mata Atlântica,2,0.0350,3.050,11.50,0.000,-27.709050,-53.097375
4316428,Sagrada Família,RS,Mata Atlântica,2,0.1050,3.450,6.00,0.100,-27.723020,-53.097630
4321006,Tapera,RS,Mata Atlântica,2,0.0900,2.300,7.50,0.000,-28.651365,-52.883725
4310405,Independência,RS,Mata Atlântica,2,0.0250,2.600,8.00,0.000,-27.948750,-54.162190
4308706,Gaurama,RS,Mata Atlântica,2,0.0600,3.600,9.50,0.000,-27.596105,-52.081715
4314456,Pinhal,RS,Mata Atlântica,2,0.0650,4.150,9.00,0.000,-27.544700,-53.266270
3548609,São Bento do Sapucaí,SP,Mata Atlântica,2,0.8050,3.500,13.00,0.000,-22.678935,-45.681300
4305603,Colorado,RS,Mata Atlântica,2,0.1400,6.150,13.00,0.000,-28.450910,-52.968670
3539806,Poá,SP,Mata Atlântica,2,,1.450,18.50,0.000,-23.554460,-46.351130
4306551,Dom Pedro de Alcântara,RS,Mata Atlântica,2,0.3700,13.750,2.00,0.000,-29.353765,-49.889425
4323408,Vila Maria,RS,Mata Atlântica,2,0.0900,5.900,3.00,0.000,-28.510945,-52.170255
4213203,Pomerode,SC,Mata Atlântica,2,0.6600,4.200,5.50,0.050,-26.762165,-49.174325
3162302,São João da Mata,MG,Mata Atlântica,2,0.9850,2.850,2.50,0.000,-21.958105,-45.948065
4312351,Montauri,RS,Mata Atlântica,2,0.0550,3.100,3.00,0.000,-28.675815,-52.027220
4102752,Bela Vista da Caroba,PR,Mata Atlântica,2,0.1950,6.400,2.50,0.000,-25.904085,-53.629965
4300455,Alegria,RS,Mata Atlântica,2,0.1350,5.350,4.50,0.000,-27.792400,-54.045195
4314050,Parobé,RS,Mata Atlântica,2,0.0750,2.350,7.00,4.525,-29.684195,-50.839080
4301859,Barra do Guarita,RS,Mata Atlântica,2,0.0750,3.150,3.00,0.000,-27.204265,-53.778775
3202603,Iconha,ES,Mata Atlântica,2,0.9150,1.150,17.00,0.000,-20.801575,-40.909125
4210902,Modelo,SC,Mata Atlântica,2,0.0400,7.150,6.50,0.000,-26.803905,-53.030105
4312138,Mato Castelhano,RS,Mata Atlântica,2,0.2300,2.250,5.00,0.000,-28.264210,-52.226840
2802502,General Maynard,SE,Mata Atlântica,2,0.9900,3.700,,0.000,-10.699300,-36.970415
4308433,Forquetinha,RS,Mata Atlântica,2,0.1550,2.550,6.00,0.000,-29.398330,-52.089350
4112405,Japurá,PR,Mata Atlântica,2,0.9750,2.100,3.50,0.050,-23.451160,-52.556865
4303558,Camargo,RS,Mata Atlântica,2,0.1150,4.050,4.00,0.000,-28.659795,-52.250755
4318440,São Jorge,RS,Mata Atlântica,2,0.1050,2.050,4.00,0.000,-28.484685,-51.749640
4215695,Santiago do Sul,SC,Mata Atlântica,2,0.2050,4.450,0.50,0.290,-26.618360,-52.712710
3539707,Platina,SP,Cerrado,2,1.0000,25.850,39.50,0.000,-22.667315,-50.253940
3515194,Espírito Santo do Turvo,SP,Cerrado,2,0.5600,2.350,4.00,0.650,-22.724170,-49.399330
4124053,Santa Terezinha de Itaipu,PR,Mata Atlântica,2,0.0700,6.700,1.00,0.500,-25.470325,-54.397965
3119609,Coronel Pacheco,MG,Mata Atlântica,2,1.0000,10.050,5.00,0.600,-21.592895,-43.238575
3161601,São Geraldo da Piedade,MG,Mata Atlântica,2,0.5850,3.300,10.50,0.090,-18.880535,-42.322110
3504701,Balbinos,SP,Mata Atlântica,2,0.7000,3.850,3.00,0.000,-21.885940,-49.353450
2406403,Lagoa de Velhos,RN,Caatinga,2,1.0000,11.450,53.00,0.000,-6.028030,-35.804245
4312906,Nova Bassano,RS,Mata Atlântica,2,0.0200,5.900,3.50,0.000,-28.681435,-51.716895
4312807,Nova Araçá,RS,Mata Atlântica,2,0.0100,6.700,6.00,0.000,-28.644505,-51.730795
4111605,Ivatuba,PR,Mata Atlântica,2,0.1850,2.400,4.50,0.000,-23.610175,-52.224725
4110953,Itaipulândia,PR,Mata Atlântica,2,0.3400,2.200,8.00,0.000,-25.144495,-54.332020
2607604,Ilha de Itamaracá,PE,Mata Atlântica,2,,4.100,,0.005,-7.694675,-34.844225
2603454,Camaragibe,PE,Mata Atlântica,2,1.0000,2.450,,0.000,-8.033970,-34.998625
3549201,São João das Duas Pontes,SP,Mata Atlântica,1,0.0500,4.400,1.00,0.900,-20.391350,-50.409530
4103370,Brasilândia do Sul,PR,Mata Atlântica,1,1.0000,8.500,13.00,0.000,-24.095480,-53.495990
4302378,Bom Progresso,RS,Mata Atlântica,1,0.2700,0.600,5.00,0.000,-27.535960,-53.813710
4315354,Quinze de Novembro,RS,Mata Atlântica,1,,6.700,3.00,0.000,-28.734030,-53.147580
3540853,Pracinha,SP,Mata Atlântica,1,0.0300,4.200,0.00,9.020,-21.837910,-51.067580
3506201,Bento de Abreu,SP,Mata Atlântica,1,0.0600,9.300,0.00,1.000,-21.416750,-50.979940
4305207,Cerro Largo,RS,Mata Atlântica,1,0.7000,1.500,2.00,0.000,-28.148130,-54.717100
4212502,Penha,SC,Mata Atlântica,1,,1.900,10.00,0.000,-26.784050,-48.650650
4217402,Schroeder,SC,Mata Atlântica,1,0.1000,2.200,14.00,0.000,-26.361640,-49.071550
4312674,Nicolau Vergueiro,RS,Mata Atlântica,1,1.0000,5.500,4.00,0.000,-28.562130,-52.375190
2508554,Logradouro,PB,Caatinga,1,1.0000,4.400,2.00,0.010,-6.605180,-35.449090
4304903,Casca,RS,Mata Atlântica,1,0.1700,2.800,0.00,0.000,-28.577070,-52.095880
2512788,Riacho de Santo Antônio,PB,Caatinga,1,1.0000,9.500,16.00,0.000,-7.690910,-36.155400
4301958,Barra Funda,RS,Mata Atlântica,1,0.0200,0.600,3.00,0.000,-27.918200,-53.002470
5201207,Anhanguera,GO,Mata Atlântica,1,1.0000,4.000,28.00,0.000,-18.330390,-48.234370
3518701,Guarujá,SP,Mata Atlântica,1,0.0800,0.600,,0.000,-23.973370,-46.251660
4317251,Santa Tereza,RS,Mata Atlântica,1,0.0500,4.600,8.00,0.000,-29.186630,-51.686920
2802700,Ilha das Flores,SE,Mata Atlântica,1,1.0000,1.400,,1.050,-10.467450,-36.537390
2704906,Mar Vermelho,AL,Mata Atlântica,1,1.0000,6.400,4.00,0.000,-9.503580,-36.446700
4125555,São Manoel do Paraná,PR,Mata Atlântica,1,0.5600,0.900,5.00,0.000,-23.396160,-52.605610
4306734,Doutor Maurício Cardoso,RS,Mata Atlântica,1,0.0000,0.200,0.00,0.000,-27.473660,-54.304530
4302204,Boa Vista do Buricá,RS,Mata Atlântica,1,0.0000,2.000,2.00,0.000,-27.682250,-54.083450
4306130,Cruzaltense,RS,Mata Atlântica,1,0.0000,5.100,6.00,0.000,-27.589560,-52.646410
4318457,São José das Missões,RS,Mata Atlântica,1,0.0100,11.300,7.00,0.000,-27.754670,-53.145700
4300554,Alto Alegre,RS,Mata Atlântica,1,0.0200,2.900,8.00,0.000,-28.800840,-52.991440
4312427,Mormaço,RS,Mata Atlântica,1,0.0500,1.500,12.00,0.000,-28.745410,-52.657560
4319364,São Pedro das Missões,RS,Mata Atlântica,1,0.0600,1.400,14.00,0.000,-27.756420,-53.188710
4321329,Taquaruçu do Sul,RS,Mata Atlântica,1,0.0900,10.400,17.00,0.000,-27.440050,-53.476670
4107538,Entre Rios do Oeste,PR,Mata Atlântica,1,0.6500,1.400,18.00,0.000,-24.740500,-54.229050
4307559,Estação,RS,Mata Atlântica,1,0.1700,1.500,4.00,0.000,-27.891130,-52.286410
4312443,Morrinhos do Sul,RS,Mata Atlântica,1,0.8400,1.600,5.00,0.000,-29.375190,-49.933280
4323705,Vista Gaúcha,RS,Mata Atlântica,1,0.0400,1.600,3.00,0.000,-27.267160,-53.656100
4314001,Paraí,RS,Mata Atlântica,1,0.0200,2.200,5.00,0.100,-28.611870,-51.760510
3554656,Torre de Pedra,SP,Mata Atlântica,1,1.0000,6.400,5.00,0.000,-23.214440,-48.210480
4322103,Tucunduva,RS,Mata Atlântica,1,0.0100,3.500,4.00,0.000,-27.683730,-54.443870
4302600,Braga,RS,Mata Atlântica,1,0.0000,1.300,8.00,0.000,-27.544250,-53.789170
4205357,Flor do Sertão,SC,Mata Atlântica,1,0.0600,4.900,3.00,0.000,-26.771830,-53.328510
4323200,Victor Graeff,RS,Mata Atlântica,1,0.5100,1.300,4.00,0.000,-28.630370,-52.706910
3544103,Rio Grande da Serra,SP,Mata Atlântica,1,0.7000,0.400,4.00,0.000,-23.717740,-46.368590
